Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,13.204530559311607,0.33075989434454334,13.553222194061599,13.015421698843452,12.702897468915422,13.534818126806627,12.886147629688944,12.874908056402973,13.47944566188123,13.302157101893291,13.694243483455823,13.002044171166707
1,11.064139922512005,0.5008433818219381,11.194676522918762,11.355767370322608,11.892939025963837,10.953880196171054,10.325497709664074,11.06028494132193,10.819544985618213,11.85563455930929,10.711543541453173,10.471630372377117
2,10.404788766093711,0.33917822634544675,10.249104058564432,10.753134135297064,10.805067185588612,10.4399530053034,9.783563146432666,10.732933720255039,10.588505967783762,10.306809168997095,10.52448827822265,9.864328994492388
3,10.219326031083135,0.3023042336351054,10.224979236441916,10.230400118739556,10.006706763649293,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
4,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
5,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
6,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
7,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
8,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
9,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
10,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
11,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
12,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
13,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
14,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
15,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
16,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
17,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
18,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
19,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
20,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
21,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
22,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
23,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
24,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
25,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
26,10.198870760922,0.3078134123842833,10.224979236441916,10.034559542910209,9.997994637867285,10.4399530053034,9.630497838228752,10.672950992516165,10.588505967783762,10.281509484444163,10.253427909231972,9.864328994492388
