PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,40,33,42,48,47,44,49,42,45,41
1,0.0,25,30,19,10,20,20,17,28,15,21
2,0.0,12,19,13,17,13,15,10,11,17,14
3,0.0,10,4,14,11,9,12,8,11,11,11
4,0.0,8,5,8,7,8,4,6,4,9,7
5,0.0,3,3,2,4,2,2,7,2,0,2
6,NaN,0,1,1,1,1,3,1,2,0,3
7,NaN,0,3,0,1,0,0,1,0,3,0
8,0.0,2,1,1,1,0,0,1,0,0,1
9,NaN,0,1,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
