PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,53,57,55,54,45,59,57,55,52,49
1,0.0,22,19,19,20,29,24,23,21,14,25
2,0.0,11,9,8,9,12,8,9,14,16,10
3,0.0,8,10,10,10,7,6,7,7,11,10
4,0.0,3,3,2,4,1,0,2,1,5,2
5,NaN,0,0,2,2,3,0,0,1,1,3
6,0.0,1,1,3,0,0,1,2,0,0,0
7,0.0,2,0,0,0,1,0,0,0,1,0
8,NaN,0,0,1,1,1,1,0,1,0,1
9,NaN,0,1,0,0,0,1,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,1,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
