PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,2,5,6,7,5,8,5,8,0,7
1,0.0,8,6,11,7,5,6,8,5,13,4
2,0.0,11,7,8,8,7,7,4,3,3,5
3,0.0,5,5,7,7,9,6,2,9,4,8
4,0.0,10,4,7,12,8,8,7,7,8,12
5,0.0,10,10,2,3,1,3,5,10,10,6
6,0.0,4,5,2,3,7,4,8,9,4,8
7,0.0,4,8,8,3,3,10,9,7,5,6
8,0.0,3,5,2,7,4,4,8,7,7,4
9,0.0,4,7,6,5,8,3,7,6,8,3
10,0.0,8,5,8,5,4,7,8,5,6,6
11,0.0,10,9,5,6,9,10,4,8,6,8
12,0.0,6,6,2,7,7,5,8,6,5,8
13,0.0,6,6,12,6,8,9,7,3,5,5
14,0.0,4,5,9,7,8,5,5,5,8,5
15,0.0,5,7,5,7,7,5,5,2,8,5
