PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,14,11,20,16,20,17,14,10,16
1,0.0,12,16,15,14,17,7,21,18,15,13
2,0.0,17,9,20,12,13,14,13,9,17,20
3,0.0,12,12,15,10,15,9,10,9,17,12
4,0.0,8,7,10,6,7,10,9,9,9,4
5,0.0,4,4,6,8,8,9,4,8,4,10
6,0.0,7,7,5,10,6,6,7,4,4,2
7,0.0,7,6,6,5,5,3,4,4,4,4
8,0.0,4,6,1,4,0,4,5,5,5,5
9,0.0,4,7,3,3,5,4,3,10,3,3
10,0.0,2,7,2,3,1,3,2,6,5,3
11,NaN,0,1,1,1,4,3,1,3,0,2
12,0.0,4,1,3,1,2,4,2,1,3,4
13,NaN,0,2,1,2,1,3,1,0,1,2
14,NaN,0,1,0,0,0,1,1,0,1,0
15,0.0,1,0,1,1,0,0,0,0,2,0
