PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,40,36,33,38,31,40,32,42,36,31
1,0.0,23,24,26,21,22,20,25,24,22,20
2,0.0,12,14,12,15,18,17,16,10,13,16
3,0.0,10,12,11,9,11,7,12,8,16,14
4,0.0,2,5,4,8,5,3,6,2,5,3
5,0.0,4,2,5,2,6,4,3,3,2,4
6,0.0,2,2,3,1,2,5,1,1,2,5
7,0.0,3,3,1,1,1,0,2,4,1,3
8,0.0,1,0,3,2,4,1,1,3,0,3
9,NaN,0,1,1,1,0,2,2,0,1,0
10,0.0,1,1,1,1,0,0,0,3,1,0
11,0.0,1,0,0,0,0,1,0,0,0,0
12,0.0,1,0,0,1,0,0,0,0,1,1
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
