PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,16,7,10,11,7,11,9,10,12,7
1,0.0,9,9,8,12,12,6,10,7,11,10
2,0.0,12,11,13,4,11,15,10,9,8,9
3,0.0,8,7,8,8,6,12,7,9,10,9
4,0.0,4,1,6,3,2,4,5,4,4,3
5,0.0,5,4,5,7,8,4,5,5,3,10
6,0.0,4,5,5,2,4,8,4,5,6,7
7,0.0,5,9,4,6,2,8,2,5,7,5
8,0.0,6,8,6,8,8,3,7,8,3,8
9,0.0,4,7,3,9,11,3,4,10,5,4
10,0.0,2,6,2,4,4,2,5,7,5,7
11,0.0,8,4,6,3,6,4,9,7,4,4
12,0.0,5,8,8,7,7,5,7,4,7,4
13,0.0,5,6,7,5,7,6,7,4,4,6
14,0.0,5,2,5,5,3,3,3,1,4,3
15,0.0,2,6,4,6,2,6,6,5,7,4
