PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,7,9,8,10,7,6,12,14,8,7
1,0.0,11,16,12,9,11,9,15,7,10,10
2,0.0,11,10,11,8,7,11,9,7,9,8
3,0.0,11,7,7,14,6,10,7,11,13,7
4,0.0,6,9,7,2,5,7,4,7,2,9
5,0.0,13,9,9,6,6,10,11,11,4,7
6,0.0,6,2,3,7,4,7,4,6,3,6
7,0.0,3,3,1,5,9,5,5,10,2,4
8,0.0,5,7,7,4,5,4,4,3,9,8
9,0.0,4,5,8,4,7,3,4,3,9,6
10,0.0,9,3,9,5,8,7,4,5,10,4
11,0.0,2,6,6,11,4,5,5,4,8,9
12,0.0,2,5,7,6,7,7,3,2,3,4
13,0.0,3,3,3,3,6,4,3,4,2,3
14,0.0,3,4,1,5,5,2,7,2,6,3
15,0.0,4,2,1,1,3,3,3,4,2,5
