PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,8,13,9,10,10,8,8,12,11,8
1,0.0,11,6,9,9,12,11,10,8,11,7
2,0.0,14,11,12,8,10,9,13,6,11,8
3,0.0,8,5,14,11,4,10,9,10,10,15
4,0.0,5,6,5,1,5,7,2,6,5,6
5,0.0,13,9,8,10,5,5,5,7,6,10
6,0.0,4,4,3,6,7,7,5,2,4,3
7,0.0,4,4,2,6,6,3,5,4,5,3
8,0.0,4,5,4,4,4,3,3,5,3,4
9,0.0,6,5,12,5,7,6,4,9,8,6
10,0.0,5,4,3,4,11,6,13,4,6,3
11,0.0,2,9,6,12,3,4,9,8,4,7
12,0.0,5,8,3,4,9,6,1,4,4,6
13,0.0,4,3,3,3,4,7,4,3,4,7
14,0.0,3,5,5,4,1,3,3,6,4,4
15,0.0,4,3,2,3,2,5,6,6,4,3
