Run,Terminal Iteration
0,13
1,6
2,7
3,3
4,12
5,10
6,8
7,11
8,8
9,6
Run,Terminal Iteration
0,13
1,6
2,7
3,3
4,12
5,10
6,8
7,11
8,8
9,6
