PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,49,44,54,51,44,46,52,46,49,46
1,0.0,22,22,17,20,17,23,20,17,21,22
2,0.0,15,16,13,19,19,14,12,17,12,16
3,0.0,8,8,8,5,7,10,9,8,14,8
4,0.0,3,7,4,2,8,3,4,9,2,4
5,0.0,2,2,3,2,4,1,2,2,1,0
6,0.0,1,0,0,1,1,3,0,1,1,3
7,NaN,0,0,1,0,0,0,0,0,0,0
8,NaN,0,1,0,0,0,0,0,0,0,1
9,NaN,0,0,0,0,0,0,1,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
