PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,15,8,13,11,15,14,16,15,19,15
1,0.0,12,17,13,11,11,10,5,14,12,10
2,0.0,8,12,14,10,5,10,9,6,12,10
3,0.0,12,11,9,14,7,9,13,9,12,8
4,0.0,6,5,7,5,13,7,5,5,8,8
5,0.0,5,5,5,6,6,7,8,4,6,10
6,0.0,4,6,4,8,4,1,3,4,3,4
7,0.0,5,3,6,4,5,4,5,3,1,2
8,0.0,3,1,3,2,2,4,5,5,2,3
9,0.0,2,5,2,4,5,8,5,8,3,4
10,0.0,8,5,2,3,4,4,5,5,5,4
11,0.0,3,5,10,11,6,6,7,7,6,3
12,0.0,3,5,5,4,8,10,7,4,2,4
13,0.0,5,6,2,0,2,2,4,5,3,7
14,0.0,4,2,2,3,2,1,1,4,4,5
15,0.0,5,4,3,4,5,3,2,2,2,3
