PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,28,30,17,14,11,26,28,24,13,23
1,0.0,17,15,20,17,23,17,24,24,18,23
2,0.0,22,17,14,15,12,21,16,14,15,20
3,0.0,11,14,13,14,17,13,16,16,12,10
4,0.0,1,7,9,9,8,2,6,3,8,7
5,0.0,1,4,6,11,8,3,2,5,7,7
6,0.0,8,8,7,4,8,8,3,6,7,0
7,0.0,8,0,3,2,3,2,0,4,11,4
8,0.0,3,0,1,5,1,3,2,2,4,3
9,NaN,0,1,5,3,3,3,2,0,1,1
10,NaN,0,0,1,1,3,0,1,1,1,1
11,NaN,0,2,2,3,1,1,0,0,2,0
12,NaN,0,0,1,0,1,1,0,0,0,1
13,0.0,1,1,1,2,1,0,0,0,0,0
14,NaN,0,1,0,0,0,0,0,1,0,0
15,NaN,0,0,0,0,0,0,0,0,1,0
