PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,15,20,12,16,19,14,14,16,19,12
1,0.0,12,10,13,10,6,6,10,12,13,13
2,0.0,17,11,18,7,10,15,16,15,10,13
3,0.0,12,12,10,16,14,12,14,10,10,10
4,0.0,5,4,9,4,4,13,5,8,3,8
5,0.0,10,7,6,6,9,7,2,8,5,14
6,0.0,2,6,4,8,3,8,5,2,5,8
7,0.0,7,4,3,2,6,6,7,8,5,2
8,0.0,7,7,5,4,8,4,6,2,3,2
9,0.0,3,4,4,4,6,5,6,7,9,3
10,0.0,3,6,4,7,3,2,4,6,7,3
11,0.0,4,2,7,12,4,3,4,4,4,5
12,0.0,1,3,2,2,3,2,4,1,3,3
13,NaN,0,2,1,0,3,1,1,1,2,1
14,0.0,1,1,2,1,1,2,2,0,2,2
15,0.0,1,1,0,1,1,0,0,0,0,1
