PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,46,50,44,43,39,48,43,50,44,47
1,0.0,22,19,23,23,31,22,27,20,22,21
2,0.0,11,10,9,13,13,13,11,16,15,15
3,0.0,9,10,6,8,8,7,7,7,10,9
4,0.0,3,4,6,6,3,1,1,3,4,3
5,0.0,2,1,6,1,2,3,4,0,2,1
6,0.0,3,1,5,3,1,2,2,1,1,1
7,0.0,2,3,0,1,0,0,2,1,2,0
8,0.0,1,1,1,2,3,2,2,2,0,3
9,NaN,0,1,0,0,0,1,1,0,0,0
10,0.0,1,0,0,0,0,1,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
