PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,52,58,53,49,56,57,52,48,50,61
1,0.0,22,20,18,23,22,16,23,22,20,21
2,0.0,12,10,11,13,10,14,12,16,14,6
3,0.0,9,7,13,8,7,10,5,8,10,5
4,0.0,2,3,2,3,4,2,6,3,4,2
5,0.0,2,0,2,3,1,1,1,1,1,2
6,NaN,0,2,1,1,0,0,1,2,1,2
7,0.0,1,0,0,0,0,0,0,0,0,1
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
