PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,11,7,15,8,11,6,10,7,8
1,0.0,12,8,13,10,12,9,12,6,9,9
2,0.0,9,9,9,6,11,11,10,7,13,13
3,0.0,7,9,8,10,4,14,8,5,8,9
4,0.0,8,2,5,2,6,2,4,4,4,3
5,0.0,6,5,6,7,7,6,6,3,6,7
6,0.0,3,8,6,3,4,6,3,6,7,6
7,0.0,7,6,6,5,2,4,2,10,3,4
8,0.0,5,7,6,3,8,6,6,9,8,5
9,0.0,10,6,4,6,9,3,6,9,8,5
10,0.0,3,8,3,7,5,5,7,7,7,7
11,0.0,5,6,7,2,7,6,7,7,5,2
12,0.0,4,5,8,8,7,3,9,6,5,3
13,0.0,7,4,6,6,5,6,6,4,6,6
14,0.0,3,3,3,6,3,5,2,2,3,5
15,0.0,2,3,3,4,2,3,6,5,1,8
