PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,58,58,58,61,64,56,61,56,61,60
1,0.0,18,14,22,14,12,14,15,17,12,17
2,0.0,11,13,5,10,8,12,10,9,11,9
3,0.0,7,8,8,8,11,9,5,11,9,6
4,0.0,1,4,1,1,2,4,2,4,4,4
5,0.0,3,2,5,3,2,1,6,2,0,2
6,0.0,2,1,1,2,1,3,0,0,3,2
7,NaN,0,0,0,1,0,0,1,1,0,0
8,NaN,0,0,0,0,0,1,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
