PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,11,11,9,8,8,14,11,6,9
1,0.0,12,15,9,11,14,10,12,7,10,13
2,0.0,12,6,11,5,13,12,6,7,12,13
3,0.0,11,7,11,8,3,8,5,8,10,9
4,0.0,4,4,4,2,7,5,10,5,5,2
5,0.0,7,3,4,7,8,7,6,5,6,7
6,0.0,2,10,8,7,9,9,4,3,3,8
7,0.0,6,5,6,4,1,4,3,7,4,5
8,0.0,6,6,4,8,7,5,6,11,7,7
9,0.0,6,6,5,11,8,4,3,6,4,6
10,0.0,5,6,0,5,6,6,7,7,5,3
11,0.0,5,4,6,2,4,7,8,8,6,3
12,0.0,5,3,7,8,4,3,5,8,5,3
13,0.0,4,8,7,4,4,5,7,4,7,6
14,0.0,2,3,4,5,2,4,1,3,6,4
15,0.0,2,3,3,4,2,3,3,0,4,2
