PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,48,50,51,50,47,50,53,43,53,45
1,0.0,22,23,24,23,25,22,25,26,19,25
2,0.0,16,11,10,13,18,13,12,19,13,16
3,0.0,10,13,11,8,6,12,6,8,10,8
4,0.0,2,3,1,3,1,2,3,3,4,4
5,0.0,1,0,3,2,3,1,1,0,1,1
6,0.0,1,0,0,1,0,0,0,1,0,1
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
