PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,15,15,11,21,15,15,15,16,13
1,0.0,12,13,12,10,16,9,10,11,11,12
2,0.0,8,14,14,8,8,13,9,8,16,13
3,0.0,14,8,10,18,8,14,14,8,11,11
4,0.0,6,7,5,2,4,7,6,9,5,7
5,0.0,5,6,10,8,4,10,6,9,11,12
6,0.0,5,3,3,9,5,0,4,4,4,7
7,0.0,1,4,4,3,4,2,6,4,2,3
8,0.0,6,3,5,4,7,4,6,3,4,3
9,0.0,7,7,3,7,5,6,6,4,3,4
10,0.0,9,8,8,3,5,2,4,7,3,1
11,0.0,2,6,4,10,6,2,2,6,4,4
12,0.0,4,2,3,1,0,8,5,8,2,4
13,0.0,1,1,1,2,5,3,1,1,1,3
14,0.0,3,1,2,2,1,2,5,1,3,2
15,0.0,3,2,1,2,1,3,1,2,4,1
