PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,47,42,47,49,37,43,34,44,39,34
1,0.0,26,30,22,21,29,22,29,23,25,25
2,0.0,13,10,8,13,15,20,18,11,19,19
3,0.0,8,8,13,11,14,5,11,12,8,10
4,0.0,3,3,5,4,2,4,4,4,3,3
5,NaN,0,2,2,0,2,2,3,3,3,5
6,0.0,1,3,3,1,0,2,1,1,0,3
7,0.0,1,1,0,0,0,0,0,1,2,0
8,0.0,1,1,0,1,1,1,0,1,1,1
9,NaN,0,0,0,0,0,1,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
