PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,23,34,25,27,34,21,35,30,31,25
1,0.0,14,18,23,15,13,17,17,11,17,18
2,0.0,19,13,14,20,11,19,9,14,16,14
3,0.0,14,10,16,15,11,17,13,16,15,12
4,0.0,7,9,6,3,6,10,4,8,4,11
5,0.0,9,4,5,3,4,6,6,4,5,4
6,0.0,4,4,3,3,5,1,7,5,2,5
7,0.0,5,1,1,6,7,1,2,4,3,2
8,NaN,0,3,1,4,2,0,0,2,1,1
9,0.0,2,0,0,1,2,2,1,1,2,2
10,NaN,0,1,1,1,1,0,1,2,0,2
11,NaN,0,1,2,2,2,1,3,2,1,1
12,0.0,3,0,1,0,2,3,0,1,1,1
13,NaN,0,1,2,0,0,2,1,0,1,2
14,NaN,0,0,0,0,0,0,0,0,1,0
15,NaN,0,1,0,0,0,0,1,0,0,0
