PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,23,21,22,28,15,26,26,20,19,19
1,0.0,15,23,19,19,22,14,22,20,22,15
2,0.0,13,12,12,18,23,16,15,19,18,20
3,0.0,18,12,13,11,12,10,10,12,14,13
4,0.0,9,5,8,3,6,12,8,5,6,5
5,0.0,8,6,4,2,2,7,7,3,6,11
6,0.0,2,9,5,5,2,3,2,5,4,2
7,0.0,6,5,5,3,4,2,3,5,2,5
8,0.0,1,2,1,4,2,2,1,1,1,4
9,0.0,2,1,3,2,6,2,2,5,1,0
10,NaN,0,2,2,2,3,3,1,2,2,3
11,NaN,0,1,2,0,1,1,2,1,1,0
12,0.0,3,1,3,2,2,1,0,1,3,2
13,NaN,0,0,0,1,0,1,1,1,1,1
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,1,0,0,0,0,0,0,0
