PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,21,15,20,15,13,20,17,15,12,19
1,0.0,13,15,13,16,15,14,9,18,16,11
2,0.0,6,13,13,4,10,10,4,11,8,13
3,0.0,10,7,9,10,13,8,7,7,8,10
4,0.0,9,8,10,7,9,9,11,10,9,12
5,0.0,7,14,8,6,10,6,12,9,10,5
6,0.0,2,2,5,5,8,5,7,8,7,5
7,0.0,2,6,2,7,2,3,5,4,3,3
8,0.0,4,3,3,3,4,3,6,4,4,3
9,0.0,4,0,4,2,5,4,5,2,4,3
10,0.0,4,4,3,3,2,1,4,2,3,3
11,0.0,4,5,5,6,1,7,2,6,2,6
12,0.0,7,2,1,6,2,3,1,0,7,3
13,0.0,3,1,2,5,1,2,3,0,1,2
14,0.0,1,1,0,3,2,4,2,4,3,1
15,0.0,3,4,2,2,3,1,5,0,3,1
