PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,20,15,21,22,21,21,24,19,20,16
1,0.0,18,19,20,13,16,12,15,14,10,14
2,0.0,14,13,13,11,11,13,13,15,18,21
3,0.0,15,13,12,13,15,14,13,11,18,10
4,0.0,7,5,6,8,5,10,4,7,10,12
5,0.0,8,12,7,7,7,7,5,7,3,11
6,0.0,1,5,2,6,1,6,5,3,5,4
7,0.0,4,7,6,2,2,5,5,4,1,1
8,0.0,4,2,3,3,4,2,5,4,1,2
9,NaN,0,1,3,3,6,3,1,4,2,1
10,0.0,2,3,0,3,2,1,2,3,1,2
11,0.0,1,1,2,4,5,3,3,4,6,0
12,0.0,4,2,1,2,3,3,3,1,1,3
13,NaN,0,2,1,1,1,0,1,1,0,2
14,0.0,1,0,1,2,1,0,1,2,2,1
15,0.0,1,0,2,0,0,0,0,1,2,0
