PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,48,43,46,39,49,40,48,47,43,42
1,0.0,12,19,14,19,18,22,23,22,17,21
2,0.0,17,17,13,17,12,17,14,13,20,14
3,0.0,15,8,15,16,12,12,5,11,10,11
4,0.0,4,6,7,2,4,5,5,3,6,4
5,0.0,3,4,2,3,2,1,2,1,3,4
6,0.0,1,3,1,3,2,1,1,3,0,4
7,NaN,0,0,2,0,1,1,1,0,0,0
8,NaN,0,0,0,0,0,0,1,0,1,0
9,NaN,0,0,0,1,0,1,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
