PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,26,15,22,29,24,22,21,19,22,25
1,0.0,14,26,20,19,22,15,21,20,15,18
2,0.0,18,19,13,15,17,16,17,18,16,15
3,0.0,14,14,11,9,9,9,10,14,19,9
4,0.0,7,8,9,4,9,7,7,12,8,8
5,0.0,8,4,3,3,4,9,4,3,3,7
6,0.0,3,5,4,6,4,6,5,3,6,4
7,0.0,4,5,6,4,0,3,6,4,3,5
8,0.0,2,2,4,3,1,4,3,1,1,3
9,0.0,1,1,3,2,5,2,1,5,1,1
10,0.0,1,0,1,2,1,3,0,1,0,1
11,NaN,0,0,1,0,1,1,1,0,1,0
12,0.0,2,1,3,2,2,2,2,0,4,2
13,NaN,0,0,0,2,1,1,1,0,1,2
14,NaN,0,0,0,0,0,0,1,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
