PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,8,6,8,4,9,6,14,6,5
1,0.0,6,11,6,10,9,8,6,7,10,6
2,0.0,10,4,9,9,8,10,9,4,12,5
3,0.0,9,7,7,5,7,9,11,6,9,7
4,0.0,3,2,6,2,3,1,7,1,4,3
5,0.0,7,7,5,6,5,7,5,5,3,7
6,0.0,5,7,9,6,3,6,3,6,2,4
7,0.0,7,11,11,7,1,5,3,5,5,8
8,0.0,4,4,8,7,6,4,5,11,7,6
9,0.0,6,9,7,7,11,6,4,6,9,5
10,0.0,4,7,2,4,6,3,7,5,5,8
11,0.0,4,4,6,2,4,9,8,7,5,7
12,0.0,8,5,10,8,13,4,8,7,6,7
13,0.0,6,4,3,5,8,8,9,7,7,9
14,0.0,3,6,4,6,5,6,3,4,5,4
15,0.0,6,4,1,8,7,5,6,5,5,9
