PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,6,6,4,3,6,5,9,4,4
1,0.0,4,7,8,10,10,5,10,5,6,5
2,0.0,7,8,10,5,11,7,8,5,10,9
3,0.0,8,6,10,6,5,13,6,6,12,8
4,0.0,4,1,3,7,4,2,4,3,6,2
5,0.0,5,1,4,4,7,3,6,2,2,5
6,0.0,6,7,8,1,3,8,4,4,3,5
7,0.0,8,10,7,9,5,7,5,5,4,7
8,0.0,7,6,3,2,7,3,3,9,7,8
9,0.0,9,9,4,9,7,5,6,12,8,5
10,0.0,2,4,6,7,5,8,7,7,5,9
11,0.0,6,7,5,7,3,8,7,4,6,5
12,0.0,7,7,11,9,10,5,9,10,5,5
13,0.0,10,6,8,10,9,9,7,7,10,11
14,0.0,4,2,4,4,6,6,9,4,5,5
15,0.0,2,13,3,6,5,5,4,8,7,7
