PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,16,19,17,17,17,12,16,17,12,8
1,0.0,15,10,16,7,10,10,8,9,10,10
2,0.0,8,9,7,5,10,7,11,5,16,10
3,0.0,10,10,8,19,8,9,9,11,9,10
4,0.0,3,6,4,2,4,5,4,9,6,9
5,0.0,9,6,11,6,8,7,6,5,6,9
6,0.0,7,0,6,6,4,8,4,5,3,5
7,0.0,2,2,5,2,3,5,7,3,2,3
8,0.0,4,6,4,3,3,2,6,5,7,3
9,0.0,5,6,2,4,6,6,5,3,8,7
10,0.0,3,5,3,3,5,5,3,3,4,3
11,0.0,2,8,7,10,5,6,5,7,3,6
12,0.0,4,6,4,5,4,7,4,3,3,3
13,0.0,3,2,3,2,5,4,5,4,5,7
14,0.0,4,1,3,3,1,5,2,5,5,3
15,0.0,5,4,0,6,7,2,5,6,1,4
