PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,20,18,19,24,20,25,18,20,18,17
1,0.0,12,24,16,19,16,14,20,11,15,15
2,0.0,13,8,10,11,9,11,14,10,13,17
3,0.0,9,8,13,6,10,9,11,12,13,6
4,0.0,7,6,6,2,8,8,5,3,6,4
5,0.0,3,0,6,5,9,7,8,2,3,6
6,0.0,3,9,3,7,3,5,6,3,5,5
7,0.0,9,5,5,5,2,6,1,9,5,5
8,0.0,6,8,6,4,4,1,4,10,4,5
9,0.0,3,4,3,4,2,3,3,9,2,7
10,NaN,0,6,1,3,7,2,3,4,8,4
11,0.0,3,2,3,1,4,3,3,3,2,4
12,0.0,7,1,4,6,3,3,2,3,3,3
13,0.0,3,1,3,3,2,2,2,0,2,2
14,0.0,1,0,2,0,0,1,0,1,1,0
15,0.0,1,0,0,0,1,0,0,0,0,0
