Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,3.1838701128762352,0.16435055318881575,3.3469986555121287,2.9325756597230357,3.0674256307203267,3.312340562200693,3.2800000000000002,3.407330333266794,3.030445511801854,2.9722718583602004,3.332431544683251,3.1568813724940634
1,3.193080736445513,0.17968141400985518,3.2353670580013025,2.962076974016712,3.0079062485390065,3.222483514310042,3.416138170507745,3.3645207682521447,2.92,3.0773202628260847,3.4258429619584145,3.2991514060436815
2,3.1885943079514387,0.23804692667557567,3.0277879714405365,2.908607914449797,2.872124649105605,3.2535980083593614,3.48532638356869,3.336749915711395,2.9542342493444895,3.0771902768597195,3.4362043012603314,3.534119409414459
3,3.1572286731228214,0.25398249075695783,3.0022658110167395,2.7917557199726484,2.85657137141714,3.2590796246793357,3.4620658572592173,3.2027956537999733,2.947880594596735,3.0582838324786006,3.4292856398964497,3.562302626111375
4,3.1425176081889643,0.2547019478180549,2.9963978374041056,2.8002856997099417,2.826658805020514,3.130111819088896,3.4213886069840123,3.2095326762630103,2.961401695143704,3.054504869860253,3.4292856398964497,3.595608432518758
5,3.1412274249076884,0.22902022838127936,2.994177683438309,2.8464714999451513,2.906871170175933,3.1441851090544906,3.361606758679546,3.1283222340417556,2.96774325035034,3.054504869860253,3.4292856398964497,3.5791060336346563
6,3.1451184564520966,0.2259643664040385,2.9707911404203426,2.8464714999451513,2.906871170175933,3.1441851090544906,3.36666006600013,3.021175268004159,3.140875674075623,3.054504869860253,3.4292856398964497,3.5703641270884394
7,3.1500525759533518,0.22212331874355548,3.0540956108150903,2.8464714999451513,2.906871170175933,3.1441851090544906,3.37358859376777,3.021175268004159,3.099983870925783,3.054504869860253,3.4292856398964497,3.5703641270884394
8,3.1550390249767575,0.22246067264510339,3.0386839256493925,2.8464714999451513,2.906871170175933,3.1441851090544906,3.375559212930503,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
9,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
10,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
11,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
12,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
13,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
14,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
15,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
16,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
17,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
18,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
19,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
20,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
21,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
22,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
23,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
24,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
25,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
26,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
27,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
28,3.15646152826922,0.22596597212044653,3.025954394897583,2.8464714999451513,2.906871170175933,3.1441851090544906,3.402513776606936,3.021175268004159,3.163289427162807,3.054504869860253,3.4292856398964497,3.5703641270884394
