Run,Terminal Iteration
0,10
1,6
2,6
3,6
4,10
5,7
6,9
7,5
8,4
9,7
Run,Terminal Iteration
0,10
1,6
2,6
3,6
4,10
5,7
6,9
7,5
8,4
9,7
