PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,15,13,16,18,16,16,16,16,17,12
1,0.0,14,14,11,9,14,12,11,12,12,15
2,0.0,7,13,12,7,7,16,7,9,14,16
3,0.0,12,13,12,14,14,10,20,14,11,13
4,0.0,7,6,5,5,4,7,2,7,5,7
5,0.0,7,8,8,9,5,6,6,6,9,12
6,0.0,5,3,3,11,7,5,3,4,3,5
7,0.0,7,5,5,5,4,7,6,6,3,1
8,0.0,3,2,8,3,4,5,6,4,3,3
9,0.0,4,5,5,3,6,4,7,6,6,4
10,0.0,3,7,3,3,5,2,2,2,5,2
11,0.0,4,3,4,10,6,3,5,8,3,0
12,0.0,3,2,3,2,3,7,2,1,2,6
13,0.0,6,2,3,0,2,0,1,1,4,3
14,0.0,2,1,2,1,1,0,3,3,3,1
15,0.0,1,3,0,0,2,0,3,1,0,0
