PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,8,8,11,7,11,10,10,11,6
1,0.0,8,8,6,6,13,8,10,6,7,13
2,0.0,13,10,11,6,11,11,8,8,8,13
3,0.0,8,8,10,6,4,8,7,11,10,6
4,0.0,3,7,5,3,2,4,7,2,4,3
5,0.0,8,5,9,6,8,5,7,4,5,8
6,0.0,4,9,8,6,4,8,3,10,3,4
7,0.0,9,4,6,6,3,3,6,6,6,7
8,0.0,3,8,4,4,10,4,8,8,6,6
9,0.0,8,7,5,10,12,4,5,8,4,4
10,0.0,2,5,2,10,7,5,5,6,7,4
11,0.0,5,3,7,2,3,5,5,8,4,4
12,0.0,8,5,5,9,7,4,7,5,4,4
13,0.0,5,5,8,5,6,11,7,6,10,8
14,0.0,2,1,4,6,0,4,1,0,6,3
15,0.0,1,7,2,4,3,5,4,2,5,7
