PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,39,26,35,32,29,32,29,35,30,30
1,0.0,20,22,16,19,21,17,21,18,18,21
2,0.0,12,12,11,14,16,14,23,9,16,14
3,0.0,6,11,13,7,10,7,7,14,11,12
4,0.0,4,6,6,6,7,9,3,6,6,3
5,0.0,2,2,5,1,4,6,4,5,4,3
6,0.0,3,7,1,4,3,2,3,1,4,2
7,0.0,7,3,6,5,0,4,3,4,3,3
8,0.0,2,3,2,4,2,2,3,3,1,3
9,0.0,1,2,2,2,1,2,2,2,1,1
10,NaN,0,2,0,1,3,1,0,1,3,3
11,0.0,2,1,2,1,3,1,1,2,1,2
12,0.0,1,2,0,3,1,1,0,0,1,1
13,NaN,0,1,1,1,0,1,1,0,1,0
14,NaN,0,0,0,0,0,1,0,0,0,1
15,0.0,1,0,0,0,0,0,0,0,0,1
