PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,6,8,12,14,13,15,10,17,7
1,0.0,15,10,12,10,16,12,10,13,11,10
2,0.0,16,11,18,8,6,17,11,6,14,11
3,0.0,8,8,11,18,6,10,11,12,12,10
4,0.0,8,6,7,4,8,9,3,6,2,9
5,0.0,10,9,10,6,11,9,2,8,5,9
6,0.0,4,8,3,5,5,5,4,5,3,8
7,0.0,1,4,5,1,2,3,3,7,3,3
8,0.0,5,5,2,5,5,3,6,3,7,4
9,0.0,6,10,3,6,6,5,5,4,2,5
10,0.0,4,3,2,3,5,1,5,3,4,6
11,0.0,4,7,7,7,6,3,7,9,7,3
12,0.0,4,5,5,5,3,7,7,6,2,6
13,0.0,2,4,1,3,4,1,3,3,4,4
14,0.0,2,1,4,4,0,1,6,3,5,2
15,0.0,2,3,2,3,3,1,2,2,2,3
