PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,24,22,25,28,28,30,36,23,23,28
1,0.0,16,16,17,13,16,18,13,11,16,19
2,0.0,14,11,11,8,9,7,9,7,14,9
3,0.0,6,8,12,7,11,7,9,13,8,11
4,0.0,12,8,8,12,8,6,5,9,10,8
5,0.0,8,8,8,9,5,7,8,13,8,7
6,0.0,2,4,3,4,4,2,3,4,3,3
7,0.0,4,6,3,3,3,6,2,3,6,1
8,0.0,3,2,2,3,1,2,1,2,2,2
9,0.0,2,0,3,1,4,1,2,5,2,5
10,0.0,1,4,2,1,5,3,2,2,3,1
11,0.0,2,2,2,5,3,4,3,6,0,1
12,0.0,3,0,0,4,0,2,2,2,1,1
13,NaN,0,2,0,0,0,3,0,0,0,1
14,0.0,1,4,2,0,1,0,1,0,1,2
15,0.0,2,3,2,2,2,2,4,0,3,1
