PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,52,60,52,54,47,60,52,60,50,54
1,0.0,16,13,23,23,24,17,16,16,22,18
2,0.0,11,6,6,9,9,8,16,8,15,8
3,0.0,12,8,11,8,7,9,6,11,5,8
4,0.0,1,2,1,2,3,1,1,0,3,2
5,0.0,1,1,3,1,3,1,2,2,0,4
6,0.0,4,2,1,0,1,1,0,1,0,0
7,0.0,1,0,1,0,1,0,0,0,1,1
8,NaN,0,5,2,1,2,1,3,1,2,3
9,NaN,0,1,0,0,0,0,1,0,0,0
10,NaN,0,0,0,0,1,0,0,1,0,0
11,0.0,2,1,0,1,1,1,1,0,1,0
12,NaN,0,1,0,0,1,0,0,0,0,1
13,NaN,0,0,0,1,0,1,2,0,1,1
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
