PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,65,65,71,70,64,63,70,60,61,63
1,0.0,15,18,14,15,18,16,14,21,22,17
2,0.0,10,6,5,7,7,9,5,8,12,8
3,0.0,7,7,6,7,8,7,5,8,3,7
4,0.0,2,1,1,0,1,2,4,3,1,2
5,0.0,1,3,3,1,2,3,1,0,1,3
6,NaN,0,0,0,0,0,0,1,0,0,0
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
