PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,13,14,20,15,20,14,18,12,12
1,0.0,11,19,13,9,17,10,13,15,15,13
2,0.0,13,11,15,9,9,16,15,11,13,16
3,0.0,10,11,7,10,11,10,10,9,8,7
4,0.0,9,4,3,1,7,5,5,3,6,5
5,0.0,5,4,8,8,6,5,7,5,6,12
6,0.0,4,6,8,7,4,4,3,6,4,6
7,0.0,9,4,8,4,3,3,3,7,4,5
8,0.0,7,7,6,7,4,2,6,6,5,4
9,0.0,5,6,3,4,6,5,5,7,6,2
10,NaN,0,6,3,6,6,2,4,6,5,4
11,0.0,5,2,2,3,5,9,5,2,2,5
12,0.0,6,3,3,4,3,3,5,3,4,4
13,0.0,1,2,4,5,4,4,2,1,6,3
14,NaN,0,2,2,1,0,2,1,1,1,2
15,0.0,1,0,1,2,0,0,2,0,3,0
