PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,15,10,7,11,10,8,7,8,8
1,0.0,11,5,10,10,9,9,9,10,10,11
2,0.0,9,11,9,8,8,11,5,10,10,9
3,0.0,7,7,8,11,13,10,11,13,11,10
4,0.0,5,8,5,3,3,4,3,8,5,8
5,0.0,15,7,7,6,5,8,8,5,4,5
6,0.0,6,3,2,5,7,1,5,4,5,6
7,0.0,3,2,4,2,4,8,6,7,6,4
8,0.0,3,1,9,5,4,6,5,4,4,5
9,0.0,7,8,9,8,6,5,8,4,8,5
10,0.0,6,7,7,8,4,6,5,7,7,3
11,0.0,2,7,4,10,7,5,7,6,6,7
12,0.0,4,7,4,4,4,6,7,5,3,3
13,NaN,0,2,5,3,3,3,6,4,4,8
14,0.0,5,3,4,7,6,5,4,2,6,5
15,0.0,8,7,3,3,6,3,3,4,3,3
