PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,39,33,42,46,44,47,44,42,47,38
1,0.0,14,14,12,5,9,7,17,7,8,19
2,0.0,11,14,10,9,11,8,11,10,13,12
3,0.0,7,14,11,8,9,8,9,7,9,7
4,0.0,7,2,5,5,3,5,6,3,5,5
5,0.0,4,3,2,4,5,6,1,5,6,6
6,0.0,4,4,1,5,3,3,6,4,3,4
7,0.0,1,3,2,3,1,4,1,2,2,2
8,0.0,1,2,5,5,0,3,2,4,1,1
9,0.0,3,2,1,1,5,1,0,6,0,1
10,0.0,4,2,1,3,3,2,1,2,2,0
11,0.0,1,1,3,3,3,1,0,4,2,2
12,0.0,1,1,1,3,2,2,0,2,1,2
13,0.0,2,2,3,0,0,2,2,0,0,0
14,0.0,1,1,0,0,2,1,0,1,0,0
15,NaN,0,2,1,0,0,0,0,1,1,1
