PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,7,9,9,8,8,11,14,9,7
1,0.0,8,14,10,8,10,8,7,10,9,6
2,0.0,6,11,10,7,8,7,6,6,9,3
3,0.0,5,5,6,9,9,4,7,5,3,14
4,0.0,9,5,4,3,2,4,2,7,5,7
5,0.0,9,6,7,4,6,3,4,5,4,11
6,0.0,4,4,5,7,7,4,4,5,2,4
7,0.0,3,2,3,5,3,6,3,6,4,1
8,0.0,9,4,7,5,6,6,9,3,8,4
9,0.0,4,10,4,6,6,9,11,7,8,9
10,0.0,5,3,10,4,5,8,5,6,7,5
11,0.0,6,7,8,12,8,12,11,4,8,6
12,0.0,3,11,6,7,10,9,6,4,1,5
13,0.0,7,6,5,6,6,6,4,5,10,7
14,0.0,6,4,4,4,3,3,4,8,7,5
15,0.0,6,1,2,4,3,3,6,5,6,6
