PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,20,19,22,21,18,22,25,22,20,17
1,0.0,14,15,14,18,15,17,15,10,13,15
2,0.0,15,9,16,11,9,9,9,8,11,5
3,0.0,12,9,12,9,14,6,8,15,14,14
4,0.0,11,7,11,9,6,5,6,12,6,11
5,0.0,6,12,9,6,13,9,7,9,7,7
6,0.0,1,6,4,3,2,4,6,7,6,6
7,0.0,4,8,2,4,9,11,6,3,4,6
8,0.0,2,1,2,0,3,3,3,0,0,2
9,0.0,4,2,3,7,1,4,3,4,4,4
10,0.0,1,1,0,2,2,1,2,2,3,4
11,0.0,6,5,1,6,4,6,4,5,3,4
12,0.0,1,2,2,0,1,1,2,2,4,2
13,0.0,2,1,1,2,0,0,0,0,1,0
14,0.0,1,2,0,1,2,1,1,1,3,1
15,NaN,0,1,1,1,1,1,3,0,1,2
