Unfairness weight,Local cost weight,Global cost weight
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013

Unfairness weight,Local cost weight,Global cost weight
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013
0.0,0.5999999999999999,0.40000000000000013

