PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,57,54,53,51,53,59,53,58,59,55
1,0.0,23,25,28,29,23,22,23,22,18,24
2,0.0,9,10,9,13,12,10,17,13,13,11
3,0.0,9,7,7,4,9,7,5,5,7,8
4,0.0,2,1,3,3,1,0,0,1,2,0
5,NaN,0,3,0,0,2,1,1,1,1,2
6,NaN,0,0,0,0,0,1,0,0,0,0
7,NaN,0,0,0,0,0,0,1,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
