PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,7,16,14,11,14,15,16,19,11
1,0.0,12,13,14,10,15,13,8,8,10,13
2,0.0,7,12,14,9,6,11,12,6,13,9
3,0.0,10,9,6,18,7,9,11,7,9,5
4,0.0,8,5,6,0,6,7,3,9,7,10
5,0.0,8,14,6,9,14,6,11,6,3,13
6,0.0,7,2,0,5,3,6,4,5,3,6
7,0.0,2,3,3,1,3,1,4,3,2,0
8,0.0,6,3,8,3,5,1,7,7,7,6
9,0.0,6,8,3,4,4,3,7,6,4,7
10,0.0,4,5,9,6,11,7,4,4,7,4
11,0.0,5,4,6,6,4,3,4,10,2,4
12,0.0,4,6,3,7,4,7,6,4,2,2
13,0.0,3,2,3,2,3,5,0,1,4,3
14,0.0,5,5,2,3,1,3,1,6,5,3
15,0.0,1,2,1,3,3,4,3,2,3,4
