PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,21,14,16,19,10,21,16,11,17,9
1,0.0,9,16,13,12,14,9,13,11,12,15
2,0.0,10,13,16,12,12,11,8,7,12,16
3,0.0,6,10,8,12,7,10,7,14,11,11
4,0.0,8,3,9,3,7,7,11,5,7,4
5,0.0,5,3,5,5,7,8,7,6,7,8
6,0.0,3,8,2,7,8,4,4,2,4,6
7,0.0,8,4,4,3,4,4,4,4,6,4
8,0.0,5,10,7,5,3,2,4,10,7,6
9,0.0,5,4,4,3,8,6,4,9,4,3
10,0.0,2,4,4,5,7,4,7,6,5,5
11,0.0,8,2,4,2,5,5,3,3,3,3
12,0.0,5,4,4,4,4,2,5,5,3,4
13,0.0,2,4,2,3,3,2,4,5,0,4
14,0.0,1,1,2,1,0,2,1,1,0,1
15,0.0,2,0,0,4,1,3,2,1,2,1
