PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,10,7,9,14,16,13,14,10,11
1,0.0,10,12,11,8,10,6,13,13,7,10
2,0.0,11,13,17,12,8,7,10,8,15,9
3,0.0,15,4,10,13,6,8,8,12,9,9
4,0.0,6,10,6,2,9,7,4,2,6,12
5,0.0,9,5,4,3,6,8,7,4,6,12
6,0.0,5,3,5,7,7,3,2,2,5,8
7,0.0,1,7,5,6,5,3,7,2,4,1
8,0.0,4,5,2,3,4,6,5,3,4,4
9,NaN,0,3,9,6,4,4,5,2,3,3
10,0.0,10,6,4,5,7,8,5,4,4,4
11,0.0,4,4,6,13,6,5,5,11,5,3
12,0.0,5,5,6,5,5,8,9,7,5,8
13,0.0,1,4,2,2,3,5,5,5,6,3
14,0.0,4,4,4,3,1,3,2,6,8,2
15,0.0,2,5,2,3,5,3,0,5,3,1
