PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,13,15,12,14,14,15,13,14,12
1,0.0,10,18,11,8,16,8,13,11,14,10
2,0.0,13,11,14,6,6,11,14,9,15,15
3,0.0,8,15,13,15,8,11,8,10,11,7
4,0.0,10,7,7,9,4,9,6,9,5,8
5,0.0,8,8,1,11,10,11,7,12,6,12
6,0.0,6,4,5,4,6,3,4,1,4,10
7,0.0,4,3,6,5,5,3,4,1,3,5
8,0.0,6,4,6,6,4,5,4,4,2,8
9,0.0,4,4,3,10,2,4,5,9,5,4
10,0.0,2,2,3,5,11,2,2,8,4,2
11,0.0,2,3,7,2,4,2,6,4,5,2
12,0.0,4,4,3,2,6,7,4,2,4,2
13,0.0,2,2,3,3,1,4,2,1,4,2
14,0.0,4,2,3,2,0,2,4,5,3,1
15,0.0,3,0,0,0,3,4,2,1,1,0
