PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,12,13,10,16,9,15,13,9,5
1,0.0,7,8,7,8,11,9,10,12,13,8
2,0.0,14,8,13,5,6,12,6,6,14,16
3,0.0,12,7,7,16,15,11,9,10,10,9
4,0.0,2,2,6,1,3,5,4,7,4,11
5,0.0,6,10,6,10,3,11,9,4,5,8
6,0.0,3,5,3,4,4,1,4,3,4,7
7,0.0,3,7,6,3,5,4,8,2,1,6
8,0.0,5,5,8,5,4,8,7,5,6,6
9,0.0,5,7,5,7,6,6,3,7,4,4
10,0.0,8,5,3,7,3,5,8,7,5,5
11,0.0,5,8,6,8,5,7,4,9,3,6
12,0.0,2,5,5,3,6,6,2,4,4,2
13,0.0,2,4,3,5,4,2,3,5,8,1
14,0.0,7,3,4,4,5,2,3,2,6,3
15,0.0,7,4,5,4,4,2,5,4,4,3
