PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,9,10,9,7,9,10,5,11,15
1,0.0,6,12,16,14,7,8,10,7,8,11
2,0.0,11,7,8,7,2,4,7,5,7,3
3,0.0,10,2,9,4,11,7,5,10,8,8
4,0.0,7,11,6,7,6,16,6,8,6,9
5,0.0,7,13,4,8,5,9,7,10,14,5
6,0.0,5,3,3,2,7,5,6,9,2,8
7,0.0,6,5,3,4,10,6,6,9,5,9
8,0.0,3,6,8,10,5,5,3,7,8,3
9,0.0,6,3,4,7,6,7,7,4,5,1
10,0.0,6,3,5,6,4,5,9,6,3,3
11,0.0,6,9,8,9,9,5,7,6,5,9
12,0.0,2,5,5,5,4,7,1,7,8,7
13,0.0,5,5,1,5,2,3,6,3,6,3
14,0.0,3,4,5,1,8,1,4,3,2,0
15,0.0,7,3,5,2,7,3,6,1,2,6
