PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,27,13,24,23,25,18,24,21,16,22
1,0.0,11,19,8,7,12,16,11,10,20,18
2,0.0,15,20,13,10,11,13,12,10,18,14
3,0.0,12,11,10,15,13,12,10,14,11,8
4,0.0,4,7,10,8,7,9,7,9,8,8
5,0.0,9,5,6,7,7,6,4,5,6,10
6,0.0,5,7,5,5,4,8,5,7,5,5
7,0.0,4,1,2,4,6,5,6,3,3,2
8,0.0,1,3,5,5,3,2,4,2,3,2
9,0.0,4,1,6,8,3,3,3,3,2,3
10,0.0,3,5,2,1,2,2,5,5,2,1
11,0.0,2,3,5,0,3,3,1,7,2,2
12,0.0,1,4,2,5,3,1,4,1,0,2
13,0.0,1,0,1,0,1,1,1,1,1,1
14,0.0,1,1,1,2,0,0,1,1,2,1
15,NaN,0,0,0,0,0,1,2,1,1,1
