PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,5,6,5,7,6,5,7,5,6
1,0.0,8,6,8,8,10,7,8,9,5,7
2,0.0,11,6,9,5,7,6,11,4,8,7
3,0.0,8,10,11,7,5,11,8,7,10,12
4,0.0,6,5,5,5,2,5,4,2,4,3
5,0.0,6,6,4,4,8,6,6,2,4,7
6,0.0,6,9,8,1,3,6,1,4,0,3
7,0.0,8,7,7,7,3,6,7,5,6,6
8,0.0,1,5,7,7,7,3,8,10,9,4
9,0.0,8,7,4,10,7,6,5,12,7,5
10,0.0,2,4,2,4,5,4,4,7,9,5
11,0.0,7,9,6,8,5,9,7,5,4,9
12,0.0,6,5,8,8,11,7,7,9,6,5
13,0.0,3,6,5,10,9,12,10,7,9,8
14,0.0,3,5,7,5,2,3,6,4,6,5
15,0.0,4,5,3,6,9,3,3,6,8,8
