PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,9,4,8,6,8,7,8,6,6
1,0.0,8,8,9,8,11,5,6,7,5,7
2,0.0,10,8,9,7,9,5,11,8,12,7
3,0.0,10,8,9,8,7,11,9,6,8,8
4,0.0,2,5,1,3,4,2,5,3,4,2
5,0.0,5,2,6,4,6,5,7,8,3,6
6,0.0,4,4,6,7,4,8,4,5,1,3
7,0.0,8,10,7,6,6,5,3,5,6,5
8,0.0,4,7,8,7,7,4,4,10,8,7
9,0.0,4,9,6,6,7,5,2,4,8,5
10,0.0,4,3,3,3,4,4,3,5,7,6
11,0.0,5,6,5,3,3,9,8,10,5,3
12,0.0,6,10,10,10,7,5,8,8,5,5
13,0.0,9,5,9,8,8,12,11,7,10,12
14,0.0,6,3,7,6,4,4,6,2,7,6
15,0.0,5,3,1,6,7,8,6,4,5,12
