Run,Terminal Iteration
0,14
1,12
2,6
3,7
4,9
5,9
6,4
7,8
8,5
9,10
Run,Terminal Iteration
0,14
1,12
2,6
3,7
4,9
5,9
6,4
7,8
8,5
9,10
