Unfairness weight,Local cost weight,Global cost weight
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8

Unfairness weight,Local cost weight,Global cost weight
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8
0.0,0.19999999999999998,0.8

