PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,32,24,26,28,28,27,34,27,33,23
1,0.0,20,16,19,13,22,14,18,17,16,17
2,0.0,14,19,15,15,14,13,12,15,10,14
3,0.0,11,11,16,16,9,14,8,18,16,11
4,0.0,5,10,6,10,6,4,6,5,5,10
5,0.0,6,7,5,6,7,11,7,5,6,10
6,0.0,2,2,3,5,1,2,6,2,3,6
7,0.0,2,3,2,1,1,6,1,1,4,4
8,0.0,2,0,4,1,3,3,1,2,4,1
9,0.0,2,5,1,2,3,3,2,2,2,3
10,0.0,1,1,0,3,3,1,0,0,1,0
11,0.0,1,1,3,0,0,1,4,3,0,1
12,0.0,2,1,0,0,1,1,1,2,0,0
13,NaN,0,0,0,0,1,0,0,1,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,1,0,0,0,0,0
