PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,7,15,7,8,8,14,13,8,8
1,0.0,6,14,6,8,10,7,6,8,10,7
2,0.0,9,11,8,5,8,8,6,8,8,3
3,0.0,2,5,6,8,9,7,6,4,5,14
4,0.0,3,5,5,1,2,9,3,3,4,7
5,0.0,10,6,7,3,6,5,8,5,5,11
6,0.0,2,4,4,6,7,3,6,3,0,3
7,0.0,5,2,4,7,3,5,3,4,3,1
8,0.0,7,4,4,9,6,3,2,9,8,4
9,0.0,5,10,6,8,6,5,8,8,10,8
10,0.0,6,3,7,8,5,7,7,6,10,4
11,0.0,11,7,8,11,8,11,9,6,10,6
12,0.0,7,11,5,5,10,6,5,8,1,5
13,0.0,4,6,8,6,6,9,8,4,7,8
14,0.0,5,4,5,4,3,3,5,9,6,4
15,0.0,7,1,2,4,3,4,4,2,5,7
